2023.02.13 18:15:04	37.8433	36.2868	5.0	4.2	TOPALLAR-SAIMBEYLI (ADANA)	
2023.02.13 18:11:44	37.8680	36.3310	17.4	3.2	KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS) REVIZE01 (2023.02.13 18:11:44)	
2023.02.13 17:59:53	37.8972	36.3250	5.0	2.7	PAYAMBURNU-GOKSUN (KAHRAMANMARAS)	
2023.02.13 17:57:48	37.3523	36.8670	4.3	2.4	HACIBEBEK-TURKOGLU (KAHRAMANMARAS)	
2023.02.13 17:47:54	38.1388	38.5207	5.0	3.8	AKSU-SINCIK (ADIYAMAN)	
2023.02.13 17:28:15	38.1122	38.5353	5.0	4.4	GECITLI-SINCIK (ADIYAMAN)	
2023.02.13 17:20:47	37.0547	39.1425	5.0	2.7	DERINKUYU-(SANLIURFA)	
2023.02.13 17:14:39	38.2002	37.3155	13.0	2.4	SOGUTLU-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 17:08:03	38.0255	37.3218	5.1	3.8	BARIS-NURHAK (KAHRAMANMARAS)	
2023.02.13 17:00:14	38.0423	37.2958	8.2	4.0	GOZPINAR-EKINOZU (KAHRAMANMARAS)	
2023.02.13 16:58:43	38.0595	37.4238	8.0	3.3	AGCASAR-NURHAK (KAHRAMANMARAS)	
2023.02.13 16:44:14	37.9955	36.5937	1.3	2.2	KARAAHMET-GOKSUN (KAHRAMANMARAS)	
2023.02.13 16:43:42	37.7535	36.3823	8.9	2.2	COKAK-ANDIRIN (KAHRAMANMARAS)	
2023.02.13 16:41:23	37.8750	36.3315	17.0	1.6	KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS)	
2023.02.13 16:39:01	38.5970	39.2780	9.2	1.8	AKCAKIRAZ (ELAZIG)	
2023.02.13 16:29:08	37.8322	36.7048	4.9	2.2	SAHINKAYASI (KAHRAMANMARAS)	
2023.02.13 16:28:50	39.2478	40.2838	15.0	2.0	DALLICA-KIGI (BINGOL)	
2023.02.13 16:25:48	37.9908	36.5985	7.7	1.7	KARAAHMET-GOKSUN (KAHRAMANMARAS)	
2023.02.13 16:23:16	36.2573	36.1250	22.4	1.9	EKINCI (HATAY)	
2023.02.13 16:10:28	36.9958	36.5312	15.6	2.5	KOKLU-ISLAHIYE (GAZIANTEP)	
2023.02.13 16:10:00	37.9080	36.4303	27.1	2.3	FINDIKLIKOYAK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 16:08:56	37.0648	28.3830	3.5	2.6	GOKOVA-ULA (MUGLA)	
2023.02.13 16:08:00	38.0243	36.4003	16.0	2.5	ACIELMA-GOKSUN (KAHRAMANMARAS)	
2023.02.13 16:01:01	38.1478	36.4673	9.2	1.8	TAHIRBEY-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:57:19	38.3280	37.7258	4.3	3.3	BEKIRUSAGI-AKCADAG (MALATYA)	
2023.02.13 15:54:41	37.3022	36.3828	13.4	2.0	FARSAK-DUZICI (OSMANIYE)	
2023.02.13 15:51:52	38.1148	37.2273	11.4	1.7	AKPINAR-EKINOZU (KAHRAMANMARAS)	
2023.02.13 15:50:13	36.0827	36.0047	10.2	3.4	SUTASI-SAMANDAG (HATAY)	
2023.02.13 15:46:36	38.2460	37.7858	10.6	2.1	CEVIRME-AKCADAG (MALATYA)	
2023.02.13 15:40:08	37.9887	36.3665	9.7	2.9	HUGTAS-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:35:35	37.9933	36.4620	4.2	1.6	YIRICEK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:32:06	38.0780	37.5133	5.0	2.1	SUNNETKOY-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 15:29:49	38.3498	37.1528	10.8	2.0	KISLAKOY-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 15:28:40	38.0937	36.5072	5.2	1.7	ALICLIBUCAK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:25:01	37.2323	36.9802	7.5	1.8	SATIRHUYUK-NURDAGI (GAZIANTEP)	
2023.02.13 15:23:57	38.1713	36.4128	7.4	1.7	GOYNUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:21:28	37.2722	36.8265	6.5	2.5	KIRISKAL-NURDAGI (GAZIANTEP)	
2023.02.13 15:20:20	38.1855	37.8793	5.0	2.5	KARATERZI-DOGANSEHIR (MALATYA)	
2023.02.13 15:17:03	38.2720	38.1468	5.4	2.1	SEYITUSAGI-YESILYURT (MALATYA)	
2023.02.13 15:15:30	38.1277	36.6582	5.0	2.6	KARAOMER-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:13:01	37.8003	36.5810	1.8	2.3	KAYNAR (KAHRAMANMARAS)	
2023.02.13 15:11:41	38.2938	36.0933	3.4	1.8	TOZLU-TUFANBEYLI (ADANA)	
2023.02.13 15:08:14	38.1472	36.3870	4.5	1.8	GOYNUK-GOKSUN (KAHRAMANMARAS)	
2023.02.13 15:06:34	38.0170	27.5897	5.2	1.6	AKYURT-TIRE (IZMIR)	
2023.02.13 15:04:21	38.2398	37.1260	18.8	1.6	GUVERCINLIK-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 14:59:16	36.9307	36.5358	3.2	4.7	KAYABASI-ISLAHIYE (GAZIANTEP)	
2023.02.13 14:57:29	38.1427	37.5345	9.2	2.7	SUNNETKOY-ELBISTAN (KAHRAMANMARAS)	
2023.02.13 14:57:24	38.2432	36.7835	15.6	2.4	ORENDERESI-AFSIN (KAHRAMANMARAS)	
2023.02.13 14:52:30	37.8865	36.2663	5.4	2.9	TOPALLAR-SAIMBEYLI (ADANA)	
2023.02.13 14:44:17	37.7897	37.8660	2.7	2.4	MERYEMUSAGI-TUT (ADIYAMAN)	
